Seconds
1  .14400000E+05    1.0
2  .14400000E+05    1
3  .14400000E+05    1
4  .14400000E+05    2
5  .14400000E+05    3
6  .14400000E+05    2
7  .14400000E+05    2
8  .14400000E+05    3.0
9  .14400000E+05    2.0
10  .14400000E+05   1.0
11  14400      1
12  .14400000E+05   1
13  14400      3
14  .14400000E+05   3
15  .10609200E+05   2
16  .10609200E+05   1
17  .10609200E+05   2.0
18  .10609200E+05   3.0
19  .10609200E+05   1.0
20  .10609200E+05   1
21  .10609200E+05   2
22  .10609200E+05   1.0
23  .10609200E+05   3.0
24  .10609200E+05   3
25  .10609200E+05   1
26  .10609200E+05   2
27  .10609200E+05   1
28  .10609200E+05   1
29  .10609200E+05   1
30  .10609200E+05   1.0
31  .10609200E+05   1
32  .10609200E+05   1
33  .10609200E+05   1
34  .87652800E+04   2
35  .87652800E+04   3
36  .87652800E+04   3.0
37  .87652800E+04   2.0
38  .87652800E+04   1.0
39  .87652800E+04   1
40  .87652800E+04   1
41  .87652800E+04   1
42  .87652800E+04   2
43  .87652800E+04   2
44  .87652800E+04   1
45  .87652800E+04   1.0
46  .87652800E+04   1
47  .87652800E+04   1
48  .87652800E+04   1
49  .87652800E+04   1
50  .87652800E+04   1
51  .87652800E+04   1
52  .87652800E+04   3
53  .87652800E+04   1
54  .87652800E+04   1
55  .87652800E+04   1
56  .87652800E+04   1
57  .16800120E+05   3
58  .16800120E+05   2
59  .16800120E+05   3
60  .16800120E+05   1
61  .16800120E+05   1
62  .16800120E+05   1
63  .16800120E+05   4
64  .16800120E+05   1
65  .16800120E+05   1
66  .16800120E+05   1
67  .16800120E+05   4
68  .16800120E+05   3
69  .91634400E+04   4
70  .91634400E+04   1
71  .91634400E+04   1
72  .91634400E+04   1
73  .91634400E+04   1
74  .91634400E+04   1
75  .91634400E+04   2
76  .91634400E+04   2
77  .91634400E+04   1
78  .91634400E+04   1
79  .91634400E+04   1
80  .91634400E+04   1
81  .91634400E+04   1
82  .91634400E+04   1
83  .91634400E+04   1
84  .91634400E+04   1
85  .91634400E+04   1
86  .91634400E+04   2
87  .91634400E+04   1
88  .91634400E+04   1
89  .91634400E+04   1
90  .91634400E+04   1
91  .16800120E+05   1
92  .16800120E+05   1
93  .16800120E+05   1
94  .16800120E+05   1
95  .16800120E+05   2
96  .16800120E+05   1
97  .16800120E+05   2
98  .16800120E+05   1
99  .16800120E+05   1
100  .16800120E+05  1
101  .16800120E+05  1
102  .16800120E+05  1
103  .15507720E+05  1
104  .15507720E+05  1
105  .15507720E+05  1
106  .15507720E+05  1
107  .15507720E+05  1
108  .15507720E+05  1
109  .15507720E+05  1
110  .15507720E+05  1
111  .15507720E+05  1
112  .15507720E+05  1
113  .15507720E+05  1
114  .15507720E+05  1
115  .15507720E+05  1
116  .10609200E+05  1
117  .10609200E+05  1
118  .10609200E+05  1.0
119  .10609200E+05  1.0
120  .10609200E+05  1
121  .10609200E+05  1
122  .10609200E+05  1
123  .10609200E+05  1.0
124  .10609200E+05  1
125  .10609200E+05  1
126  .10609200E+05  1
127  .10609200E+05  1
128  .10609200E+05  1
129  .10609200E+05  1
130  .10609200E+05  1.0
131  .10609200E+05  1
132  .10609200E+05  2
133  .10609200E+05  2
134  .10609200E+05  1
135  .20160000E+05  1
136  .20160000E+05  1
137  .20160000E+05  1
138  .20160000E+05  1
139  .20160000E+05  1
140  .20160000E+05  1
141  .20160000E+05  1.0
142  .20160000E+05  4
143  .20160000E+05  1
144  .20160000E+05  1
145  .40320000E+05  1
146  .40320000E+05  1
147  .40320000E+05  4
148  .40320000E+05  4
149  .40320000E+05  1.0
150  .40320000E+05  1
151  .40320000E+05  1
152  .40320000E+05  1
153  .40320000E+05  1
154  .40320000E+05  1
155  .40320000E+05  1
156  .40320000E+05  1
157  .40320000E+05  1
158  .40320000E+05  1
159  .40320000E+05  1
160  28800          1
161  .28800000E+05  1
162  .28800000E+05  1.0
163  .28800000E+05  1
164  .28800000E+05  1
165  28800          1
166  .28800000E+05  1
167  .28800000E+05  1
168  .28800000E+05  1
169  .28800000E+05  1
170  .28800000E+05  1.0
171  .28800000E+05  4
172  .28800000E+05  4
173  .28800000E+05  1
174  .20160000E+06  1
175  .67200120E+05  1
176  .67200120E+05  1
177  .67200120E+05  1
178  .20160000E+06  1
179  .10080000E+06  1
180  .10080000E+06  1
181  .30240000E+06  1
182  .10080000E+06  1
183  .22399920E+05  1
184  .22399920E+05  1
185  .22399920E+05  1
186  .22399920E+05  1
187  .22399920E+05  1
188  .22399920E+05  1
189  .22399920E+05  1
190  .22399920E+05  2
191  .22399920E+05  1
192  .10080000E+06  3
193  .80640000E+06  2
194  .10080000E+06  3
195  .14400000E+05  1.0
196  .14400000E+05  1
197  .14400000E+05  1
198  .14400000E+05  2
199  .14400000E+05  3
200  .14400000E+05  2
201  .14400000E+05  2
202  .14400000E+05  3.0
203  .14400000E+05  2.0
204  .14400000E+05  1.0
205  14400          1
206  .14400000E+05  1
207  14400          3
208  .14400000E+05  3
209  .10609200E+05  2
210  .10609200E+05  1
211  .10609200E+05  2.0
212  .10609200E+05  3.0
213  .10609200E+05  1.0
214  .10609200E+05  1
215  .10609200E+05  2
216  .10609200E+05  1.0
217  .10609200E+05  3.0
218  .10609200E+05  3
219  .10609200E+05  1
220  .10609200E+05  2
221  .10609200E+05  1
222  .10609200E+05  1
223  .10609200E+05  1
224  .10609200E+05  1.0
225  .10609200E+05  1
226  .10609200E+05  1
227  .10609200E+05  1
228  .87652800E+04  2
229  .87652800E+04  3
230  .87652800E+04  3.0
231  .87652800E+04  2.0
232  .87652800E+04  1.0
233  .87652800E+04  1
234  .87652800E+04  1
235  .87652800E+04  1
236  .87652800E+04  2
237  .87652800E+04  2
238  .87652800E+04  1
239  .87652800E+04  1.0
240  .87652800E+04  1
241  .87652800E+04  1
242  .87652800E+04  1
243  .87652800E+04  1
244  .87652800E+04  1
245  .87652800E+04  1
246  .87652800E+04  3
247  .87652800E+04  1
248  .87652800E+04  1
249  .87652800E+04  1
250  .87652800E+04  1
251  .16800120E+05  3
252  .16800120E+05  2
253  .16800120E+05  3
254  .16800120E+05  1
255  .16800120E+05  1
256  .16800120E+05  1
257  .16800120E+05  4
258  .16800120E+05  1
259  .16800120E+05  1
260  .16800120E+05  1
261  .16800120E+05  4
262  .16800120E+05  3
263  .91634400E+04  4
264  .91634400E+04  1
265  .91634400E+04  1
266  .91634400E+04  1
267  .91634400E+04  1
268  .91634400E+04  1
269  .91634400E+04  2
270  .91634400E+04  2
271  .91634400E+04  1
272  .91634400E+04  1
273  .91634400E+04  1
274  .91634400E+04  1
275  .91634400E+04  1
276  .91634400E+04  1
277  .91634400E+04  1
278  .91634400E+04  1
279  .91634400E+04  1
280  .91634400E+04  2
281  .91634400E+04  1
282  .91634400E+04  1
283  .91634400E+04  1
284  .91634400E+04  1
285  .16800120E+05  1
286  .16800120E+05  1
287  .16800120E+05  1
288  .16800120E+05  1
289  .16800120E+05  2
290  .16800120E+05  1
291  .16800120E+05  2
292  .16800120E+05  1
293  .16800120E+05  1
294  .16800120E+05  1
295  .16800120E+05  1
296  .16800120E+05  1
297  .15507720E+05  1
298  .15507720E+05  1
299  .15507720E+05  1
300  .15507720E+05  1
301  .15507720E+05  1
302  .15507720E+05  1
303  .15507720E+05  1
304  .15507720E+05  1
305  .15507720E+05  1
306  .15507720E+05  1
307  .15507720E+05  1
308  .15507720E+05  1
309  .15507720E+05  1
310  .10609200E+05  1
311  .10609200E+05  1
312  .10609200E+05  1.0
313  .10609200E+05  1.0
314  .10609200E+05  1
315  .10609200E+05  1
316  .10609200E+05  1
317  .10609200E+05  1.0
318  .10609200E+05  1
319  .10609200E+05  1
320  .10609200E+05  1
321  .10609200E+05  1
322  .10609200E+05  1
323  .10609200E+05  1
324  .10609200E+05  1.0
325  .10609200E+05  1
326  .10609200E+05  2
327  .10609200E+05  2
328  .10609200E+05  1
329  .20160000E+05  1
330  .20160000E+05  1
331  .20160000E+05  1
332  .20160000E+05  1
333  .20160000E+05  1
334  .20160000E+05  1
335  .20160000E+05  1.0
336  .20160000E+05  4
337  .20160000E+05  1
338  .20160000E+05  1
339  .40320000E+05  1
340  .40320000E+05  1
341  .40320000E+05  4
342  .40320000E+05  4
343  .40320000E+05  1.0
344  .40320000E+05  1
345  .40320000E+05  1
346  .40320000E+05  1
347  .40320000E+05  1
348  .40320000E+05  1
349  .40320000E+05  1
350  .40320000E+05  1
351  .40320000E+05  1
352  .40320000E+05  1
353  .40320000E+05  1
354  28800          1
355  .28800000E+05  1
356  .28800000E+05  1.0
357  .28800000E+05  1
358  .28800000E+05  1
359  28800          1
360  .28800000E+05  1
361  .28800000E+05  1
362  .28800000E+05  1
363  .28800000E+05  1
364  .28800000E+05  1.0
365  .28800000E+05  4
366  .28800000E+05  4
367  .28800000E+05  1
368  .20160000E+06  1
369  .67200120E+05  1
370  .67200120E+05  1
371  .67200120E+05  1
372  .20160000E+06  1
373  .10080000E+06  1
374  .10080000E+06  1
375  .30240000E+06  1
376  .10080000E+06  1
377  .22399920E+05  1
378  .22399920E+05  1
379  .22399920E+05  1
380  .22399920E+05  1
381  .22399920E+05  1
382  .22399920E+05  1
383  .22399920E+05  1
384  .22399920E+05  2
385  .22399920E+05  1
386  .10080000E+06  3
387  .80640000E+06  2
388  .10080000E+06  3
389  .14400000E+05  1.0
390  .14400000E+05  1
391  .14400000E+05  1
392  .14400000E+05  2
393  .14400000E+05  3
394  .14400000E+05  2
395  .14400000E+05  2
396  .14400000E+05  3.0
397  .14400000E+05  2.0
398  .14400000E+05  1.0
399  14400          1
400  .14400000E+05  1
401  14400          3
402  .14400000E+05  3
403  .10609200E+05  2
404  .10609200E+05  1
405  .10609200E+05  2.0
406  .10609200E+05  3.0
407  .10609200E+05  1.0
