Seconds
           1        3        1
           2       30        1
           3      113        1
           4       81        1
           5      115        1
           6        9        1
           7        2        1
           8       91        1
           9      112        1
          10       15        1
          11      138        1
          12       50        1
          13       77        1
          14       24        1
          15      108        1
          16       88        1
          17      670        1
          18      120        1
          19       26        1
          20      114        1
          21      325        1
          22       55        1
          23      242        1
          24       68        1
          25      422        1
          26      180        1
          27       10        1
          28     1146        1
          29      600        1
          30       15        1
          31       36        1
          32        4        1
          33        0        1
          34        8        1
          35      227        1
          36       65        1
          37      176        1
          38       58        1
          39      457        1
          40      300        1
          41       97        1
          42      263        1
          43      452        1
          44      255        1
          45      197        1
          46      193        1
          47        6        1
          48       79        1
          49      816        1
          50     1351        1
          51      148        1
          52       21        1
          53      233        1
          54      134        1
          55      357        1
          56      193        1
          57      236        1
          58       31        1
          59      369        1
          60      748        1
          61        0        1
          62      232        1
          63      330        1
          64      365        1
          65     1222        1
          66      543        1
          67       10        1
          68       16        1
          69      529        1
          70      379        1
          71       44        1
          72      129        1
          73      810        1
          74      290        1
          75      300        1
          76      529        1
          77      281        1
          78      160        1
          79      828        1
          80     1011        1
          81      445        1
          82      296        1
          83     1755        1
          84     1064        1
          85     1783        1
          86      860        1
          87      983        1
          88      707        1
          89       33        1
          90      868        1
          91      724        1
          92     2323        1
          93     2930        1
          94     1461        1
          95      843        1
          96       12        1
          97      261        1
          98     1800        1
          99      865        1
         100     1435        1
         101       30        1
         102      143        1
         103      108        1
         104        0        1
         105     3110        1
         106     1247        1
         107      943        1
         108      700        1
         109      875        1
         110      245        1
         111      729        1
         112     1897        1
         113      447        1
         114      386        1
         115      446        1
         116      122        1
         117      990        1
         118      948        1
         119     1082        1
         120       22        1
         121       75        1
         122      482        1
         123     5509        1
         124      100        1
         125       10        1
         126     1071        1
         127      371        1
         128      790        1
         129     6150        1
         130     3321        1
         131     1045        1
         132      648        1
         133     5485        1
         134     1160        1
         135     1864        1
         136     4116        1
